state_name,state_abbreviation,county_name,county_fips_code,studyyear,female_unemployed_rate,male_unemployed_rate,2022_med_household_inc,population,poverty_rate,1_breadwinner_hh,2_breadwinners_hh,avg_centrebased_care_price,avg_family_childcare_price
Wisconsin,WI,Washington County,55131,2020,1.8,3.9,92965,135529,5.1,9021,17919,205.95454545454547,165.6818181818182
Wisconsin,WI,Washington County,55131,2021,1.8,3.7,93276,136300,4.7,8935,17969,209.75,167.8409090909091
Wisconsin,WI,Washington County,55131,2022,2.5,3.5,91915,136842,4.7,8833,17657,213.54545454545453,170.0
Wisconsin,WI,Waukesha County,55133,2018,2.6,3.2,99511,398879,4.9,27716,51728,257.0,201.36363636363637
Wisconsin,WI,Waukesha County,55133,2019,2.6,3.3,101241,400475,4.8,27132,51914,257.79636363636365,202.1590909090909
Wisconsin,WI,Waukesha County,55133,2020,2.4,3.6,102333,402637,5.0,26462,51846,258.5927272727273,202.95454545454547
Wisconsin,WI,Waukesha County,55133,2021,2.1,3.3,102798,405332,4.9,26796,52484,259.38545454545454,203.75
Wisconsin,WI,Waukesha County,55133,2022,2.0,3.1,101639,407290,4.9,25137,52937,260.1818181818182,204.54545454545453
Wisconsin,WI,Waupaca County,55135,2018,2.9,3.3,68062,51444,10.7,3550,5371,140.9090909090909,164.0909090909091
Wisconsin,WI,Waupaca County,55135,2019,2.3,2.9,68084,51245,10.4,3493,5301,153.9090909090909,160.5681818181818
Wisconsin,WI,Waupaca County,55135,2020,2.2,2.4,69122,50997,9.2,3826,4938,166.9090909090909,157.04545454545453
Wisconsin,WI,Waupaca County,55135,2021,2.2,2.3,70926,51769,9.3,4080,4869,179.9090909090909,153.52272727272728
Wisconsin,WI,Waupaca County,55135,2022,2.6,2.7,69198,51822,8.8,3736,4799,192.9090909090909,150.0
Wisconsin,WI,Waushara County,55137,2018,3.9,4.1,60410,24116,11.3,1803,1962,175.2290909090909,130.9090909090909
Wisconsin,WI,Waushara County,55137,2019,4.6,4.1,61260,24193,11.2,1779,2007,174.17181818181817,134.20636363636365
Wisconsin,WI,Waushara County,55137,2020,3.1,4.9,62468,24256,10.4,1829,2011,173.11454545454546,137.5
Wisconsin,WI,Waushara County,55137,2021,3.4,4.5,62374,24527,10.8,1688,2126,172.05727272727273,140.7972727272727
Wisconsin,WI,Waushara County,55137,2022,3.7,4.4,61033,24672,11.5,1860,1921,171.0,144.0909090909091
Wisconsin,WI,Winnebago County,55139,2018,3.0,3.6,67406,169926,11.9,14072,17107,227.36363636363637,166.8181818181818
Wisconsin,WI,Winnebago County,55139,2019,2.7,3.4,67910,170411,11.3,13617,17451,235.56909090909093,176.25
Wisconsin,WI,Winnebago County,55139,2020,2.7,3.2,68939,170924,11.0,13354,17102,243.7745454545455,185.6818181818182
Wisconsin,WI,Winnebago County,55139,2021,2.5,2.7,69692,171304,10.8,12703,17494,251.97636363636363,195.11363636363637
Wisconsin,WI,Winnebago County,55139,2022,2.3,2.5,70041,171197,10.8,12546,17161,260.1818181818182,204.54545454545453
Wisconsin,WI,Wood County,55141,2018,3.5,4.1,63098,73274,10.3,5999,7539,187.27272727272728,149.0909090909091
Wisconsin,WI,Wood County,55141,2019,2.8,4.7,63699,73112,10.3,5932,7504,193.8409090909091,154.3181818181818
Wisconsin,WI,Wood County,55141,2020,2.4,5.4,64037,72892,9.7,5526,8007,200.4090909090909,159.54545454545453
Wisconsin,WI,Wood County,55141,2021,2.6,5.9,63216,74107,10.2,5597,8128,206.97727272727272,164.77272727272728
Wisconsin,WI,Wood County,55141,2022,2.7,5.5,63273,74138,10.5,5515,8411,213.54545454545453,170.0
Wyoming,WY,Albany County,56001,2018,3.7,4.9,55301,38102,22.6,2220,3688,153.45454545454547,136.65272727272725
Wyoming,WY,Albany County,56001,2019,3.8,5.2,57214,38390,20.7,2157,3531,168.9609090909091,140.7681818181818
Wyoming,WY,Albany County,56001,2020,3.9,4.3,59066,38664,20.9,2250,3192,184.46636363636364,144.87909090909088
Wyoming,WY,Albany County,56001,2021,4.8,3.9,55299,37311,23.6,2610,2782,199.97272727272727,148.99454545454546
Wyoming,WY,Albany County,56001,2022,4.7,4.1,55887,37525,23.0,2440,2709,215.47909090909087,153.10727272727271
Wyoming,WY,Big Horn County,56003,2018,3.4,6.4,63053,11901,12.5,1225,1456,111.08181818181816,111.11727272727275
Wyoming,WY,Big Horn County,56003,2019,6.7,8.0,61253,11882,12.7,1425,1291,116.0281818181818,122.48636363636365
Wyoming,WY,Big Horn County,56003,2020,7.2,7.4,58923,11809,9.8,1600,1109,122.6776499032882,133.8527272727273
Wyoming,WY,Big Horn County,56003,2021,7.9,7.6,61104,11671,10.2,1695,1032,127.28128626692454,145.22181818181818
Wyoming,WY,Big Horn County,56003,2022,6.7,5.5,61262,11690,11.1,1628,1058,131.89037717601548,156.59272727272725
Wyoming,WY,Campbell County,56005,2018,4.1,4.9,94301,47708,11.1,5173,6236,130.27272727272728,128.23
Wyoming,WY,Campbell County,56005,2019,3.7,3.6,95884,47409,12.2,5115,5859,128.37454545454545,128.87818181818182
Wyoming,WY,Campbell County,56005,2020,4.0,4.1,93020,46958,12.2,5685,5323,126.47363636363637,129.52454545454546
Wyoming,WY,Campbell County,56005,2021,3.7,3.1,95426,46758,11.0,5083,5852,124.57545454545453,130.1727272727273
Wyoming,WY,Campbell County,56005,2022,3.0,3.1,93315,46857,9.5,4970,5708,122.67909090909092,130.82090909090908
Wyoming,WY,Carbon County,56007,2018,2.8,2.7,71043,15477,13.1,1880,1446,126.53272727272729,121.76363636363635
Wyoming,WY,Carbon County,56007,2019,3.6,2.6,69787,15247,12.4,1651,1502,128.0772727272727,122.87909090909093
Wyoming,WY,Carbon County,56007,2020,4.9,2.8,71786,15073,13.3,2070,1083,129.62363636363636,123.99545454545455
Wyoming,WY,Carbon County,56007,2021,5.1,3.0,68293,14714,15.1,2055,974,131.1681818181818,125.11090909090909
Wyoming,WY,Carbon County,56007,2022,6.6,3.5,65196,14609,13.9,1863,958,132.71454545454546,126.22818181818184
Wyoming,WY,Converse County,56009,2018,5.1,4.5,75429,13997,8.2,1236,1735,114.11090909090912,104.63818181818182
Wyoming,WY,Converse County,56009,2019,5.4,5.4,80791,13921,9.6,1264,1619,120.53636363636362,105.33545454545455
Wyoming,WY,Converse County,56009,2020,4.9,5.7,84877,13842,8.0,1429,1633,128.31583172147,106.03363636363638
Wyoming,WY,Converse County,56009,2021,2.7,6.6,80331,13702,7.9,1431,1538,134.3249226305609,106.7309090909091
Wyoming,WY,Converse County,56009,2022,2.1,6.0,79235,13729,11.0,1316,1620,140.33401353965186,107.42727272727275
Wyoming,WY,Crook County,56011,2018,5.4,2.0,75585,7410,6.7,665,986,121.85545454545453,112.11454545454545
Wyoming,WY,Crook County,56011,2019,2.7,1.9,75553,7472,9.1,668,1015,124.48818181818183,112.17545454545453
Wyoming,WY,Crook County,56011,2020,0.9,1.1,76933,7502,8.4,539,1082,127.12181818181817,117.32005532251752
Wyoming,WY,Crook County,56011,2021,0.9,0.0,73940,7185,7.6,776,865,129.75454545454548,117.1327825952448
Wyoming,WY,Crook County,56011,2022,0.8,1.2,68876,7258,6.3,783,897,132.38636363636363,116.94732804979027
Wyoming,WY,Fremont County,56013,2018,5.3,6.8,64006,40076,13.7,4182,3803,116.96363636363635,117.06272727272726
Wyoming,WY,Fremont County,56013,2019,5.0,6.6,64839,39812,13.0,4027,3794,117.24363636363638,121.48727272727274
Wyoming,WY,Fremont County,56013,2020,5.5,9.1,62435,39711,14.2,4048,3687,118.30128626692455,125.91999999999999
Wyoming,WY,Fremont County,56013,2021,7.4,10.5,63097,39434,13.5,4276,3636,118.21583172147001,130.34454545454545
Wyoming,WY,Fremont County,56013,2022,6.5,9.7,60030,39402,13.9,3849,3694,118.1267408123791,134.77545454545455
Wyoming,WY,Goshen County,56015,2018,7.1,6.7,58733,13438,11.6,837,1408,113.21272727272729,111.66727272727272
Wyoming,WY,Goshen County,56015,2019,6.5,8.1,62975,13342,11.5,851,1330,111.21818181818183,112.11999999999998
Wyoming,WY,Goshen County,56015,2020,3.9,5.1,64348,13301,9.3,837,1240,109.22636363636366,112.57727272727276
Wyoming,WY,Goshen County,56015,2021,3.3,3.9,63567,12642,8.1,809,1158,107.23181818181818,113.02999999999999
Wyoming,WY,Goshen County,56015,2022,2.3,2.9,62356,12592,9.3,770,1172,105.23636363636365,113.48727272727272
Wyoming,WY,Hot Springs County,56017,2018,2.9,2.1,61213,4680,14.5,383,372,111.93454545454546,110.39545454545458
Wyoming,WY,Hot Springs County,56017,2019,3.9,2.1,59639,4607,15.2,365,445,110.85545454545453,111.69636363636364
Wyoming,WY,Hot Springs County,56017,2020,1.4,4.3,61408,4550,13.9,376,420,110.74128626692455,135.31696784395834
Wyoming,WY,Hot Springs County,56017,2021,0.0,3.6,66277,4673,12.9,358,458,109.25764990328817,135.31696784395834
Wyoming,WY,Hot Springs County,56017,2022,0.6,2.0,64031,4616,16.1,348,441,107.77764990328818,135.31696784395834
Wyoming,WY,Johnson County,56019,2018,1.2,6.2,66069,8515,11.4,484,1142,132.9218181818182,130.65545454545457
Wyoming,WY,Johnson County,56019,2019,0.0,7.0,67433,8487,12.1,467,1173,130.53272727272727,130.6990909090909
Wyoming,WY,Johnson County,56019,2020,0.0,5.2,65050,8518,15.3,530,955,127.46674081237911,130.74545454545452
Wyoming,WY,Johnson County,56019,2021,0.0,4.9,63242,8457,16.5,620,1165,124.72492263056091,130.78909090909087
Wyoming,WY,Johnson County,56019,2022,0.0,4.4,60667,8536,16.7,662,944,121.98128626692454,130.83272727272725
Wyoming,WY,Laramie County,56021,2018,5.7,5.0,75780,97692,10.0,9426,10443,141.50181818181818,134.7236363636364
Wyoming,WY,Laramie County,56021,2019,5.0,5.2,77616,98320,9.9,9860,9949,143.88363636363636,135.17272727272731
Wyoming,WY,Laramie County,56021,2020,4.1,5.7,79774,99272,8.9,8889,11058,146.27181818181816,135.6118181818182
Wyoming,WY,Laramie County,56021,2021,2.9,4.9,77990,99905,9.0,9069,11159,148.65363636363634,136.06090909090906
Wyoming,WY,Laramie County,56021,2022,2.2,4.6,76282,100316,9.0,8808,10902,151.0409090909091,136.50181818181818
Wyoming,WY,Lincoln County,56023,2018,3.2,5.4,76132,19011,9.1,1777,2670,138.26545454545456,124.61999999999999
Wyoming,WY,Lincoln County,56023,2019,3.3,6.6,77678,19274,8.2,1971,2631,149.4781818181818,129.8318181818182
Wyoming,WY,Lincoln County,56023,2020,1.9,3.4,82683,19640,7.2,1850,2900,160.6881818181818,135.04272727272726
Wyoming,WY,Lincoln County,56023,2021,2.1,4.3,81570,19457,6.7,1738,3165,171.90090909090907,140.25454545454545
Wyoming,WY,Lincoln County,56023,2022,2.1,3.0,83033,19794,7.1,1455,3309,183.11000000000004,145.46272727272728
Wyoming,WY,Natrona County,56025,2018,2.9,6.0,71449,80610,9.6,8038,8233,134.84454545454543,123.7781818181818
Wyoming,WY,Natrona County,56025,2019,3.0,5.4,72816,80333,9.4,7755,8655,141.1027272727273,124.00363636363636
Wyoming,WY,Natrona County,56025,2020,3.3,5.2,71493,80067,9.6,8194,8275,147.3618181818182,124.23545454545456
Wyoming,WY,Natrona County,56025,2021,2.9,4.8,69869,79382,9.9,8501,7851,153.61999999999998,124.46090909090911
Wyoming,WY,Natrona County,56025,2022,2.9,4.0,69104,79506,9.1,8246,8244,159.87363636363636,124.68818181818182
Wyoming,WY,Niobrara County,56027,2018,2.6,0.5,46444,2448,16.1,253,166,96.02181818181818,93.0290909090909
Wyoming,WY,Niobrara County,56027,2019,9.5,0.5,45414,2422,20.1,230,182,90.75090909090908,90.85818181818182
Wyoming,WY,Niobrara County,56027,2020,9.3,1.2,53028,2377,21.5,236,219,140.49062738452255,135.31696784395834
Wyoming,WY,Niobrara County,56027,2021,9.2,1.4,53070,2486,20.2,153,295,140.49062738452255,135.31696784395834
Wyoming,WY,Niobrara County,56027,2022,9.0,1.8,54375,2460,18.3,165,258,140.49062738452255,135.31696784395834
Wyoming,WY,Park County,56029,2018,5.2,1.6,73946,29121,7.7,2480,2766,132.4781818181818,128.00727272727272
Wyoming,WY,Park County,56029,2019,4.6,1.8,73755,29148,8.4,2631,2466,136.32363636363635,131.84454545454545
Wyoming,WY,Park County,56029,2020,3.1,1.8,73237,29273,7.3,2731,2565,140.17272727272726,135.69
Wyoming,WY,Park County,56029,2021,3.2,3.2,68219,29664,8.6,2696,2834,144.0181818181818,139.52727272727273
Wyoming,WY,Park County,56029,2022,2.8,2.7,66754,29878,9.6,2582,2741,147.86545454545455,143.37
Wyoming,WY,Platte County,56031,2018,2.8,2.6,55573,8673,11.7,807,730,115.6127272727273,108.60454545454544
Wyoming,WY,Platte County,56031,2019,2.9,1.4,59047,8582,13.9,494,738,121.73818181818183,111.52272727272727
Wyoming,WY,Platte County,56031,2020,3.6,1.1,66452,8572,11.0,546,706,127.86363636363635,135.31696784395834
Wyoming,WY,Platte County,56031,2021,0.7,0.1,64748,8607,10.9,586,693,133.9890909090909,135.31696784395834
Wyoming,WY,Platte County,56031,2022,4.0,3.9,64753,8618,12.0,612,804,140.1109090909091,135.31696784395834
Wyoming,WY,Sheridan County,56033,2018,1.5,3.8,69055,30012,6.2,2506,3276,148.0381818181818,134.69909090909093
Wyoming,WY,Sheridan County,56033,2019,2.4,3.6,70536,30140,5.9,2430,3317,163.31000000000003,141.23454545454544
Wyoming,WY,Sheridan County,56033,2020,3.0,4.1,68287,30397,8.4,2170,3664,178.5809090909091,147.76909090909092
Wyoming,WY,Sheridan County,56033,2021,2.3,2.7,68159,30812,8.9,2342,4083,193.85272727272724,154.30454545454546
Wyoming,WY,Sheridan County,56033,2022,2.6,3.4,68898,31176,8.7,2057,4347,209.12454545454545,160.84181818181818
Wyoming,WY,Sublette County,56035,2018,3.2,3.5,92842,9951,8.4,715,1200,154.45909090909092,153.32727272727274
Wyoming,WY,Sublette County,56035,2019,0.8,6.7,89787,9880,10.2,616,1267,150.6909090909091,157.94727272727266
Wyoming,WY,Sublette County,56035,2020,1.9,7.7,90453,9865,8.5,569,1425,146.92909090909092,162.6724648547329
Wyoming,WY,Sublette County,56035,2021,0.2,8.7,89753,8830,8.3,511,1192,143.1609090909091,168.1561012183693
Wyoming,WY,Sublette County,56035,2022,0.1,6.8,85960,8801,8.1,584,1210,139.39545454545456,173.63973758200564
Wyoming,WY,Sweetwater County,56037,2018,5.1,5.2,86149,44117,12.0,5642,4609,136.33636363636364,124.83363636363637
Wyoming,WY,Sweetwater County,56037,2019,5.1,6.9,86818,43521,11.5,5617,4579,142.9281818181818,125.00999999999999
Wyoming,WY,Sweetwater County,56037,2020,4.8,7.4,84392,43352,11.5,5280,4683,149.52454545454546,125.19272727272727
Wyoming,WY,Sweetwater County,56037,2021,4.5,8.4,83568,42459,10.5,5004,4926,156.11636363636364,125.3690909090909
Wyoming,WY,Sweetwater County,56037,2022,4.5,6.7,79375,42079,11.7,4269,5346,162.7109090909091,125.54454545454547
Wyoming,WY,Teton County,56039,2018,1.0,1.8,98921,23059,7.1,1599,2348,291.06545454545454,301.8827272727273
Wyoming,WY,Teton County,56039,2019,1.1,1.0,98226,23280,6.1,1204,2762,283.70545454545453,306.2227272727273
Wyoming,WY,Teton County,56039,2020,1.1,2.4,100111,23356,6.5,1276,2497,253.4685589941973,310.51246485473297
Wyoming,WY,Teton County,56039,2021,2.0,2.7,103003,23319,7.1,1054,2823,246.1085589941973,315.8870103092784
Wyoming,WY,Teton County,56039,2022,1.3,2.7,108279,23346,6.9,953,2822,238.7431044487427,321.2597375820057
Wyoming,WY,Uinta County,56041,2018,5.3,6.6,68717,20609,12.5,2539,2906,105.59818181818181,104.26272727272726
Wyoming,WY,Uinta County,56041,2019,6.8,5.9,73547,20479,11.3,2232,3230,109.85090909090908,110.70727272727275
Wyoming,WY,Uinta County,56041,2020,4.5,4.4,83327,20374,9.6,1937,3189,114.11,117.1527272727273
Wyoming,WY,Uinta County,56041,2021,3.4,3.5,81866,20514,8.0,1768,3345,118.36272727272727,123.59727272727272
Wyoming,WY,Uinta County,56041,2022,3.8,3.0,78164,20546,6.5,1983,2981,122.61909090909089,130.03727272727272
Wyoming,WY,Washakie County,56043,2018,7.0,5.6,63043,8129,12.4,851,737,98.46363636363638,103.33363636363637
Wyoming,WY,Washakie County,56043,2019,3.8,4.0,62823,8027,10.5,901,673,94.53909090909089,107.84272727272727
Wyoming,WY,Washakie County,56043,2020,3.5,4.8,65902,7933,10.5,865,718,137.64479566305252,112.3509090909091
Wyoming,WY,Washakie County,56043,2021,0.9,4.0,67875,7768,6.6,468,991,137.70570475396164,116.86000000000003
Wyoming,WY,Washakie County,56043,2022,0.7,2.8,61875,7725,6.7,605,914,137.7666138448707,121.36909090909093
Wyoming,WY,Weston County,56045,2018,2.9,4.0,62383,7100,17.4,638,628,121.15727272727271,112.09727272727272
Wyoming,WY,Weston County,56045,2019,2.3,5.3,66156,7049,14.5,476,770,126.91181818181818,112.79363636363634
Wyoming,WY,Weston County,56045,2020,1.6,5.5,61333,6942,15.3,499,554,132.66090909090912,113.49272727272727
Wyoming,WY,Weston County,56045,2021,1.2,5.8,71467,6891,14.1,439,622,138.41545454545457,114.18909090909091
Wyoming,WY,Weston County,56045,2022,1.8,4.8,71800,6870,12.9,451,597,144.16818181818178,114.88545454545456
Puerto Rico,PR,Adjuntas County,72001,2018,37.6,39.1,15224,18181,62.5,2304,886,75.89818861693861,74.16957300275482
Puerto Rico,PR,Adjuntas County,72001,2019,31.6,36.0,16254,17891,62.0,2326,861,75.89818861693861,74.16957300275482
Puerto Rico,PR,Adjuntas County,72001,2020,25.0,33.2,16391,17614,64.8,2437,686,75.89818861693861,74.16957300275482
Puerto Rico,PR,Adjuntas County,72001,2021,19.2,28.4,16759,18068,67.1,2625,535,69.66272727272728,92.66454545454548
Puerto Rico,PR,Adjuntas County,72001,2022,15.0,26.4,17659,17972,63.4,2447,535,75.89818861693861,74.16957300275482
Puerto Rico,PR,Aguas Buenas  County,72003,2018,15.4,13.4,19289,38643,51.2,3805,1977,75.89818861693861,74.16957300275482
Puerto Rico,PR,Aguas Buenas  County,72003,2019,11.8,10.8,19416,37954,49.6,4137,1575,75.89818861693861,74.16957300275482
Puerto Rico,PR,Aguas Buenas  County,72003,2020,8.4,7.2,19322,37307,48.4,3828,1449,75.89818861693861,74.16957300275482
Puerto Rico,PR,Aguas Buenas  County,72003,2021,6.5,8.3,20419,38307,45.1,3871,1450,81.67545454545454,75.21000000000001
Puerto Rico,PR,Aguas Buenas  County,72003,2022,8.3,7.1,20301,37998,47.2,3743,1258,75.89818861693861,74.16957300275482
Puerto Rico,PR,Albonito  County,72005,2018,23.3,17.9,19698,54166,51.3,6617,2326,75.89818861693861,74.16957300275482
Puerto Rico,PR,Albonito  County,72005,2019,22.9,18.9,18872,52803,51.5,6232,2228,75.89818861693861,74.16957300275482
Puerto Rico,PR,Albonito  County,72005,2020,20.9,14.6,18475,51552,51.3,6185,1641,75.89818861693861,74.16957300275482
Puerto Rico,PR,Albonito  County,72005,2021,20.0,15.2,18465,55241,49.7,6228,1700,69.66272727272728,92.66454545454548
Puerto Rico,PR,Albonito  County,72005,2022,15.8,15.2,18348,54752,48.7,5718,1854,75.89818861693861,74.16957300275482
Puerto Rico,PR,Aguada County,72007,2018,17.9,19.0,20361,26275,50.5,3058,1356,75.89818861693861,74.16957300275482
Puerto Rico,PR,Aguada County,72007,2019,14.9,11.0,22364,25748,46.6,2942,1132,75.89818861693861,74.16957300275482
Puerto Rico,PR,Aguada County,72007,2020,9.7,9.7,23219,25298,44.8,2770,1009,75.89818861693861,74.16957300275482
Puerto Rico,PR,Aguada County,72007,2021,4.4,6.8,23810,24567,42.7,2749,824,69.38636363636364,71.44045454545454
Puerto Rico,PR,Aguada County,72007,2022,3.6,6.5,23160,24136,42.9,2975,491,75.89818861693861,74.16957300275482
Puerto Rico,PR,Aquadilla County,72009,2018,5.7,5.1,23270,23457,45.9,2635,594,75.89818861693861,74.16957300275482
Puerto Rico,PR,Aquadilla County,72009,2019,4.9,5.2,23804,22988,43.6,2595,601,75.89818861693861,74.16957300275482
Puerto Rico,PR,Aquadilla County,72009,2020,6.7,5.4,23726,22545,44.8,2352,554,75.89818861693861,74.16957300275482
Puerto Rico,PR,Aquadilla County,72009,2021,9.3,6.1,23042,24565,43.7,2638,462,69.38636363636364,71.44045454545454
Puerto Rico,PR,Aquadilla County,72009,2022,7.8,5.2,22511,24555,42.5,2580,429,75.89818861693861,74.16957300275482
Puerto Rico,PR,Anasco County,72011,2018,15.9,10.5,22867,27368,43.4,2606,1542,75.89818861693861,74.16957300275482
Puerto Rico,PR,Anasco County,72011,2019,11.9,10.1,23106,26934,46.0,2488,1327,75.89818861693861,74.16957300275482
Puerto Rico,PR,Anasco County,72011,2020,11.5,8.1,23192,26555,45.5,2429,1114,75.89818861693861,74.16957300275482
Puerto Rico,PR,Anasco County,72011,2021,9.8,8.6,23096,25859,44.7,2437,941,70.27090909090909,67.68545454545455
Puerto Rico,PR,Anasco County,72011,2022,7.6,9.1,22673,25497,46.6,2252,844,75.89818861693861,74.16957300275482
Puerto Rico,PR,Arecibo County,72013,2018,17.5,17.7,21241,87242,48.0,10722,3705,75.89818861693861,74.16957300275482
Puerto Rico,PR,Arecibo County,72013,2019,18.4,17.5,21631,85390,47.4,9858,3734,75.89818861693861,74.16957300275482
Puerto Rico,PR,Arecibo County,72013,2020,17.7,17.6,22156,83682,47.0,8839,3857,75.89818861693861,74.16957300275482
Puerto Rico,PR,Arecibo County,72013,2021,18.4,19.2,21049,88017,47.0,9001,3681,75.66363636363637,61.651363636363634
Puerto Rico,PR,Arecibo County,72013,2022,18.1,17.1,21799,87217,44.9,8670,3526,75.89818861693861,74.16957300275482
Puerto Rico,PR,Arroyo  County,72015,2018,10.4,14.4,20032,18111,58.0,2094,696,75.89818861693861,74.16957300275482
Puerto Rico,PR,Arroyo  County,72015,2019,10.8,17.6,20381,17805,59.2,2283,488,75.89818861693861,74.16957300275482
Puerto Rico,PR,Arroyo  County,72015,2020,11.9,14.1,18637,17502,60.1,2237,351,75.89818861693861,74.16957300275482
Puerto Rico,PR,Arroyo  County,72015,2021,8.4,14.7,16277,16183,60.8,2051,305,68.11145202020202,74.16957300275482
Puerto Rico,PR,Arroyo  County,72015,2022,8.9,13.6,18496,15797,57.7,2102,406,75.89818861693861,74.16957300275482
Puerto Rico,PR,Barceloneta County,72017,2018,13.7,23.3,19929,24299,50.2,3452,1153,75.89818861693861,74.16957300275482
Puerto Rico,PR,Barceloneta County,72017,2019,13.7,26.1,19899,24079,48.6,3220,1077,75.89818861693861,74.16957300275482
Puerto Rico,PR,Barceloneta County,72017,2020,14.2,23.3,20487,23913,46.4,2825,1178,75.89818861693861,74.16957300275482
Puerto Rico,PR,Barceloneta County,72017,2021,11.9,20.2,20766,22836,44.9,2803,846,75.66363636363637,61.651363636363634
Puerto Rico,PR,Barceloneta County,72017,2022,10.7,21.1,20282,22604,46.6,2632,779,75.89818861693861,74.16957300275482
Puerto Rico,PR,Barranquitas County,72019,2018,15.6,11.4,18845,28755,59.0,5001,594,75.89818861693861,74.16957300275482
